dataset,model,defense,metric,mean_none,mean_def,mean_diff,ci_low,ci_high,cohens_d,p_val,n_seeds,p_val_corrected,significant
synthetic_low_medium,GCN,dp_sgd,test_accuracy,0.8210000000000001,0.79,-0.030999999999999982,-0.043723269857458454,-0.01827673014254151,-1.5333200371714453,0.0024910471717813163,5,0.03877954516070374,True
synthetic_low_medium,GCN,dp_sgd,test_auroc,0.9741,0.9634600000000001,-0.010639999999999983,-0.015497271487194677,-0.005782728512805289,-2.3537749330284004,0.003694148072562888,5,0.04728509532880497,True
synthetic_low_medium,GCN,dp_sgd,conf_attack_auc,0.5619799999999999,0.5415,-0.02048000000000001,-0.08726059848020079,0.046300598480200766,-0.4906637107674517,0.44248267042492184,5,1.0,False
synthetic_low_medium,GCN,dp_sgd,threshold_attack_auc,0.5307600000000001,0.52864,-0.002120000000000033,-0.014134791512408831,0.009894791512408765,-0.11843658588450574,0.6498579818487384,5,1.0,False
synthetic_low_medium,GCN,dp_sgd,shadow_attack_auc,0.44892000000000004,0.47428,0.025360000000000004,-0.01948294928285731,0.07020294928285732,1.073005364986848,0.1914659944578036,5,0.7821589560829424,False
synthetic_low_medium,GCN,dp_sgd,label_only_attack_auc,0.4931,0.49554,0.0024399999999999756,-0.051128671708618276,0.05600867170861823,0.08165541872258204,0.9054664600560417,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_tuned,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_tuned,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_tuned,conf_attack_auc,0.51814,0.51814,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_tuned,threshold_attack_auc,0.51056,0.51056,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_tuned,shadow_attack_auc,0.54062,0.54062,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_tuned,label_only_attack_auc,0.5,0.5,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,dropedge,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,dropedge,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,dropedge,conf_attack_auc,0.51814,0.5283599999999999,0.010220000000000007,-0.06551460318106588,0.08595460318106589,0.2676607676491918,0.726925611821181,5,1.0,False
synthetic_low_medium,GraphSAGE,dropedge,threshold_attack_auc,0.51056,0.50502,-0.005539999999999967,-0.0180277081120463,0.006947708112046364,-0.8587083456122839,0.28550965620696894,5,0.9451354136506559,False
synthetic_low_medium,GraphSAGE,dropedge,shadow_attack_auc,0.54062,0.5253599999999999,-0.015260000000000006,-0.04087947325667911,0.010359473256679092,-0.6031985730948155,0.17351868759952227,5,0.7458713735621255,False
synthetic_low_medium,GraphSAGE,dropedge,label_only_attack_auc,0.5,0.5079199999999999,0.007919999999999972,-0.015809332784801882,0.03164933278480182,0.2554166369353177,0.4065444662076764,5,1.0,False
synthetic_low_medium,GraphSAGE,label_smoothing,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,label_smoothing,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,label_smoothing,conf_attack_auc,0.51814,0.55914,0.040999999999999995,-0.04761736904829429,0.1296173690482943,0.9329940809325462,0.26829256619417324,5,0.9144172670286614,False
synthetic_low_medium,GraphSAGE,label_smoothing,threshold_attack_auc,0.51056,0.5527200000000001,0.04216000000000001,-0.020802319275238686,0.10512231927523871,1.22721715376595,0.13653844194686196,5,0.6241757346142262,False
synthetic_low_medium,GraphSAGE,label_smoothing,shadow_attack_auc,0.54062,0.5523800000000001,0.011760000000000003,-0.035002506955168516,0.05852250695516853,0.30868353361962597,0.5234951579818777,5,1.0,False
synthetic_low_medium,GraphSAGE,label_smoothing,label_only_attack_auc,0.5,0.51406,0.014059999999999994,-0.012673374790670636,0.040793374790670626,0.4812017646449795,0.21801079617852392,5,0.862964252853986,False
synthetic_low_medium,GraphSAGE,confidence_masking,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,confidence_masking,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,confidence_masking,conf_attack_auc,0.51814,0.52242,0.0042799999999999835,-0.01046143325087938,0.01902143325087935,0.10915118099635608,0.465374602683038,5,1.0,False
synthetic_low_medium,GraphSAGE,confidence_masking,threshold_attack_auc,0.51056,0.5105000000000001,-5.9999999999993395e-05,-0.0003458525190986642,0.00022585251909867742,-0.007260656215089203,0.5913196318668538,5,1.0,False
synthetic_low_medium,GraphSAGE,confidence_masking,shadow_attack_auc,0.54062,0.53954,-0.001079999999999992,-0.0023922925870834798,0.000232292587083496,-0.04285554012338431,0.08432235638625016,5,0.4539222175558887,False
synthetic_low_medium,GraphSAGE,confidence_masking,label_only_attack_auc,0.5,0.5,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_ablation,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_ablation,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_ablation,conf_attack_auc,0.51814,0.51814,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_ablation,threshold_attack_auc,0.51056,0.51056,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_ablation,shadow_attack_auc,0.54062,0.54062,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,epsd_ablation,label_only_attack_auc,0.5,0.5,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,dp_sgd,test_accuracy,1.0,0.999,-0.0010000000000000009,-0.003776445105197797,0.0017764451051977951,-0.6324555320336759,0.37390096630005887,5,1.0,False
synthetic_low_medium,GraphSAGE,dp_sgd,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_medium,GraphSAGE,dp_sgd,conf_attack_auc,0.51814,0.5167200000000001,-0.0014200000000000102,-0.04613338775227227,0.04329338775227225,-0.05095763046401731,0.9339764982533207,5,1.0,False
synthetic_low_medium,GraphSAGE,dp_sgd,threshold_attack_auc,0.51056,0.50758,-0.002979999999999994,-0.012594040048328703,0.006634040048328714,-0.3992364605261434,0.43798729871354375,5,1.0,False
synthetic_low_medium,GraphSAGE,dp_sgd,shadow_attack_auc,0.54062,0.50476,-0.035860000000000024,-0.04785816265726481,-0.02386183734273524,-1.706825809517156,0.0011515809931535782,5,0.024567061187276334,True
synthetic_low_medium,GraphSAGE,dp_sgd,label_only_attack_auc,0.5,0.5237399999999999,0.023739999999999973,-0.03743703846321354,0.08491703846321348,0.8493390916000675,0.3419385865915658,5,1.0,False
synthetic_low_sparse,GCN,epsd_tuned,test_accuracy,0.774,0.774,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_tuned,test_auroc,0.9693400000000001,0.9693400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_tuned,conf_attack_auc,0.5779400000000001,0.5779400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_tuned,threshold_attack_auc,0.57374,0.57374,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_tuned,shadow_attack_auc,0.54716,0.54716,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_tuned,label_only_attack_auc,0.5074400000000001,0.5074400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,dropedge,test_accuracy,0.774,0.7569999999999999,-0.017000000000000015,-0.058321488405092124,0.024321488405092094,-0.9253627917180894,0.3170787308696021,5,1.0,False
synthetic_low_sparse,GCN,dropedge,test_auroc,0.9693400000000001,0.9620000000000001,-0.007339999999999991,-0.014305834627927484,-0.00037416537207249703,-1.2303336834794671,0.04300309924976644,5,0.27521983519850524,False
synthetic_low_sparse,GCN,dropedge,conf_attack_auc,0.5779400000000001,0.5687599999999999,-0.009180000000000032,-0.07909287247098179,0.06073287247098172,-0.236323539928974,0.7338922523614602,5,1.0,False
synthetic_low_sparse,GCN,dropedge,threshold_attack_auc,0.57374,0.58772,0.013979999999999992,-0.0038244399730438805,0.031784439973043865,0.34032534106941137,0.09473841815307421,5,0.49608480778337044,False
synthetic_low_sparse,GCN,dropedge,shadow_attack_auc,0.54716,0.5589999999999999,0.011840000000000007,-0.022605111059161184,0.046285111059161194,0.22204315081996343,0.3939441296571584,5,1.0,False
synthetic_low_sparse,GCN,dropedge,label_only_attack_auc,0.5074400000000001,0.54606,0.03861999999999997,0.012074164565607712,0.06516583543439222,1.1441227920091972,0.015613169265846666,5,0.1450513789859303,False
synthetic_low_sparse,GCN,label_smoothing,test_accuracy,0.774,0.773,-0.0010000000000000009,-0.010208426664959917,0.008208426664959915,-0.06666666666666667,0.7780495489000209,5,1.0,False
synthetic_low_sparse,GCN,label_smoothing,test_auroc,0.9693400000000001,0.9680599999999998,-0.0012799999999999923,-0.0039422040567825495,0.0013822040567825651,-0.4042564417047842,0.25281179157515715,5,0.8879243411420153,False
synthetic_low_sparse,GCN,label_smoothing,conf_attack_auc,0.5779400000000001,0.58206,0.004119999999999946,-0.033409836093460425,0.04164983609346031,0.1796148427092657,0.775721872230441,5,1.0,False
synthetic_low_sparse,GCN,label_smoothing,threshold_attack_auc,0.57374,0.58736,0.013620000000000031,0.008252477398683506,0.01898752260131656,0.38333049359122806,0.002139884032594508,5,0.03669659010047832,True
synthetic_low_sparse,GCN,label_smoothing,shadow_attack_auc,0.54716,0.5574399999999999,0.010280000000000011,-0.003928076347750652,0.024488076347750673,0.18166916923312626,0.11494998966252258,5,0.5659076414154958,False
synthetic_low_sparse,GCN,label_smoothing,label_only_attack_auc,0.5074400000000001,0.5090600000000001,0.0016199999999999882,-0.021980501992562185,0.025220501992562164,0.056446746856658604,0.8581345675751808,5,1.0,False
synthetic_low_sparse,GCN,confidence_masking,test_accuracy,0.774,0.774,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,confidence_masking,test_auroc,0.9693400000000001,0.9608599999999999,-0.00848000000000002,-0.01448790901142827,-0.002472090988571771,-1.7215657072919883,0.01726402940252691,5,0.1578425545373889,False
synthetic_low_sparse,GCN,confidence_masking,conf_attack_auc,0.5779400000000001,0.5858000000000001,0.007859999999999978,-0.012639605624523577,0.028359605624523533,0.48483753256199646,0.3470742047612318,5,1.0,False
synthetic_low_sparse,GCN,confidence_masking,threshold_attack_auc,0.57374,0.57386,0.00011999999999998679,-0.003199448843597303,0.0034394488435972766,0.0035172879753197364,0.9248799995386844,5,1.0,False
synthetic_low_sparse,GCN,confidence_masking,shadow_attack_auc,0.54716,0.54234,-0.00481999999999998,-0.01628352459171334,0.00664352459171338,-0.07510649180306911,0.30789367225405356,5,0.9854205692926724,False
synthetic_low_sparse,GCN,confidence_masking,label_only_attack_auc,0.5074400000000001,0.5074400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_ablation,test_accuracy,0.774,0.774,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_ablation,test_auroc,0.9693400000000001,0.9693400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_ablation,conf_attack_auc,0.5779400000000001,0.5779400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_ablation,threshold_attack_auc,0.57374,0.57374,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_ablation,shadow_attack_auc,0.54716,0.54716,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,epsd_ablation,label_only_attack_auc,0.5074400000000001,0.5074400000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GCN,dp_sgd,test_accuracy,0.7833333333333333,0.7583333333333334,-0.025000000000000022,-0.11194481991126165,0.061944819911261606,-0.9393364366277243,0.3415730780407793,3,1.0,False
synthetic_low_sparse,GCN,dp_sgd,test_auroc,0.9679666666666668,0.9587,-0.009266666666666609,-0.016250290163891918,-0.0022830431694413006,-2.703172801509116,0.029335762477709717,3,0.23460289691983435,False
synthetic_low_sparse,GCN,dp_sgd,conf_attack_auc,0.5747,0.5941,0.019399999999999973,-0.028524547178061264,0.06732454717806122,1.331393024271616,0.22368112622697284,3,0.862964252853986,False
synthetic_low_sparse,GCN,dp_sgd,threshold_attack_auc,0.5943,0.5990666666666667,0.0047666666666666595,-0.01937083592450934,0.028904169257842657,0.2745060492710446,0.48498805987806093,3,1.0,False
synthetic_low_sparse,GCN,dp_sgd,shadow_attack_auc,0.576,0.5651666666666666,-0.010833333333333306,-0.10349877358839171,0.0818321069217251,-0.21639626813800228,0.6648820217894388,3,1.0,False
synthetic_low_sparse,GCN,dp_sgd,label_only_attack_auc,0.5266666666666667,0.5509666666666666,0.02429999999999999,-0.050929189415883896,0.09952918941588387,1.3576831511480774,0.29907313115763123,3,0.9787847928795204,False
synthetic_low_sparse,GraphSAGE,epsd_tuned,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_tuned,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_tuned,conf_attack_auc,0.53418,0.53418,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_tuned,threshold_attack_auc,0.5291600000000001,0.5291600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_tuned,shadow_attack_auc,0.54338,0.54338,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_tuned,label_only_attack_auc,0.5388200000000001,0.5388200000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,dropedge,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,dropedge,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,dropedge,conf_attack_auc,0.53418,0.5219999999999999,-0.012180000000000014,-0.05217993156383066,0.02781993156383063,-0.403148072120212,0.44547776702316105,5,1.0,False
synthetic_low_sparse,GraphSAGE,dropedge,threshold_attack_auc,0.5291600000000001,0.5031000000000001,-0.026059999999999993,-0.0493711627320467,-0.002748837267953285,-2.262036875356455,0.03608648094691059,5,0.24919500968060695,False
synthetic_low_sparse,GraphSAGE,dropedge,shadow_attack_auc,0.54338,0.5347199999999999,-0.008660000000000001,-0.06167553407390054,0.04435553407390054,-0.24869768076911908,0.6736840865469711,5,1.0,False
synthetic_low_sparse,GraphSAGE,dropedge,label_only_attack_auc,0.5388200000000001,0.4972,-0.04161999999999999,-0.11140021316061487,0.028160213160614886,-1.1673232067715427,0.17306448198222046,5,0.7458713735621255,False
synthetic_low_sparse,GraphSAGE,label_smoothing,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,label_smoothing,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,label_smoothing,conf_attack_auc,0.53418,0.60198,0.0678,-0.041765046121768234,0.17736504612176823,1.3562754875301175,0.16090873158267643,5,0.70214719236077,False
synthetic_low_sparse,GraphSAGE,label_smoothing,threshold_attack_auc,0.5291600000000001,0.60202,0.07286,0.009903190437816109,0.1358168095621839,1.822666595168043,0.03249036008272428,5,0.2413138954102374,False
synthetic_low_sparse,GraphSAGE,label_smoothing,shadow_attack_auc,0.54338,0.5999,0.056520000000000015,-0.012965574175598515,0.12600557417559854,1.337306362061717,0.08683614665869106,5,0.463126115513019,False
synthetic_low_sparse,GraphSAGE,label_smoothing,label_only_attack_auc,0.5388200000000001,0.5357799999999999,-0.0030399999999999984,-0.035688633429054754,0.029608633429054756,-0.15299880428348894,0.8087615833451236,5,1.0,False
synthetic_low_sparse,GraphSAGE,confidence_masking,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,confidence_masking,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,confidence_masking,conf_attack_auc,0.53418,0.5233399999999999,-0.010840000000000016,-0.04239080191379976,0.020710801913799724,-0.31851130166015695,0.39414666336055587,5,1.0,False
synthetic_low_sparse,GraphSAGE,confidence_masking,threshold_attack_auc,0.5291600000000001,0.5292399999999999,7.999999999999118e-05,-0.0002413967570732657,0.0004013967570732481,0.005027143266140339,0.5275206451699356,5,1.0,False
synthetic_low_sparse,GraphSAGE,confidence_masking,shadow_attack_auc,0.54338,0.54518,0.0018000000000000238,-0.00025906679886716867,0.0038590667988672163,0.07554797223702339,0.0722052645691077,5,0.4037886639981168,False
synthetic_low_sparse,GraphSAGE,confidence_masking,label_only_attack_auc,0.5388200000000001,0.5388200000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_ablation,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_ablation,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_ablation,conf_attack_auc,0.53418,0.53418,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_ablation,threshold_attack_auc,0.5291600000000001,0.5291600000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_ablation,shadow_attack_auc,0.54338,0.54338,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,epsd_ablation,label_only_attack_auc,0.5388200000000001,0.5388200000000001,0.0,0.0,0.0,0.0,1.0,5,1.0,False
synthetic_low_sparse,GraphSAGE,dp_sgd,test_accuracy,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,False
synthetic_low_sparse,GraphSAGE,dp_sgd,test_auroc,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,False
synthetic_low_sparse,GraphSAGE,dp_sgd,conf_attack_auc,0.5376666666666666,0.4909666666666667,-0.0467,-0.23561160914135482,0.14221160914135483,-0.9459745732854101,0.39892293981070354,3,1.0,False
synthetic_low_sparse,GraphSAGE,dp_sgd,threshold_attack_auc,0.5370333333333334,0.5125333333333333,-0.024500000000000077,-0.05977737949839113,0.010777379498390978,-2.5699457794613183,0.09611735117008531,3,0.4987711195853075,False
synthetic_low_sparse,GraphSAGE,dp_sgd,shadow_attack_auc,0.5466666666666667,0.5433,-0.003366666666666666,-0.10610981361581497,0.09937648028248162,-0.1225144570800246,0.9007978673792066,3,1.0,False
synthetic_low_sparse,GraphSAGE,dp_sgd,label_only_attack_auc,0.5389333333333334,0.5396333333333333,0.0007000000000000339,-0.009057950954867755,0.010457950954867823,0.06378325182310543,0.7867663136114962,3,1.0,False
