dataset,model,defense,defense_params,seed,homophily,density,train_time_seconds,test_accuracy,test_f1,test_auroc,train_ego_gap,train_ego_gap_std,test_ego_gap,test_ego_gap_std,ego_gap_diff,conf_attack_auc,conf_attack_acc,conf_attack_tpr01,conf_attack_tpr05,conf_attack_adv,threshold_attack_auc,threshold_attack_acc,threshold_attack_tpr01,threshold_attack_tpr05,threshold_attack_adv,shadow_attack_auc,shadow_attack_acc,shadow_attack_tpr01,shadow_attack_tpr05,shadow_attack_adv,label_only_attack_auc,label_only_attack_acc,label_only_attack_tpr01,label_only_attack_tpr05,label_only_attack_adv,label_only_flip_rate,loss_attack_auc,loss_attack_acc,loss_attack_tpr01,loss_attack_tpr05,loss_attack_adv,ece_test,actual_dp_epsilon,dp_delta,dp_clip_norm,dp_noise_multiplier,lambda_epsd,epsd_ablation,model_sha256,prediction_sha256,normal_loss_ep1,epsd_kl_loss_ep1,total_loss_ep1,normal_loss_final,epsd_kl_loss_final,total_loss_final
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",123,0.2982,0.005,0.0,0.575,0.5693,0.868,0.6389,0.9253,1.1568,1.1806,-0.5179,0.8642,0.8,0.012,0.0361,0.6902,0.8842,0.8187,0.0,0.2188,0.6875,0.8838,0.8219,0.025,0.2188,0.6875,0.7459,0.6781,0.025,0.1187,0.3812,1.0,0.8842,0.8187,0.0,0.2188,0.6875,0.3123,,,,,0.0,none,bbcd96b65dc8eac0dd7ca38d7bbaf7c6d93385e708bb0bc00f061e9faefb131f,bbea03ec071445c6e0fdfae958fb5eddb76966277b2c2ee677db241b3988197d,1.8117,0.0,1.8117,0.0328,0.0,0.0328
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",456,0.2982,0.005,0.0,0.635,0.6312,0.9052,0.7701,0.9812,1.6503,1.8098,-0.8802,0.906,0.7812,0.0824,0.5529,0.6682,0.8914,0.8187,0.075,0.2562,0.6875,0.8907,0.8438,0.0813,0.25,0.6875,0.789,0.7094,0.0312,0.2125,0.4375,1.0,0.8914,0.8187,0.075,0.2562,0.6875,0.2314,,,,,0.0,none,f281dcab38140a29d05ae49664245bc6a2a599723bfee62d7f8b0423de1e8005,0c39eecc52541aa6dfc8eb1eeecbce747d24a483ad6d7ee378f7ee3d020150e7,2.0196,0.0,2.0196,0.01,0.0,0.01
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",789,0.2982,0.005,0.0,0.695,0.6948,0.9286,0.5449,0.7392,1.2349,1.4575,-0.69,0.8681,0.7688,0.0,0.1899,0.7398,0.874,0.8063,0.0,0.2,0.7125,0.8736,0.8406,0.0063,0.2,0.7125,0.7588,0.6594,0.0,0.0688,0.4437,1.0,0.874,0.8063,0.0,0.2,0.7125,0.19,,,,,0.0,none,f7a82f9134f19ba00dd26bee5b1c8d6450df68eccf6ed3caf353658f0ceae296,3989ccbc628cce77776bc5789de4b96655eee1631eb2598db75c1c6a47e21546,1.9029,0.0,1.9029,0.0061,0.0,0.0061
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",1024,0.2982,0.005,0.0,0.67,0.6639,0.9052,0.6964,1.0142,1.4976,1.8658,-0.8012,0.882,0.7107,0.013,0.2727,0.7026,0.877,0.7987,0.0126,0.1635,0.6855,0.8763,0.8145,0.0252,0.1635,0.6792,0.7256,0.6572,0.0,0.0566,0.4025,1.0,0.877,0.7987,0.0126,0.1635,0.6855,0.1993,,,,,0.0,none,2b0f087c87a40a23714afbb4e9cad03ae9b7f1ef0944c4f276c55935597cc734,6885fd91f0d8ca6b7885b2f6102c8150b11833e3df27b066d2de054b8ecb20bc,1.8965,0.0,1.8965,0.028,0.0,0.028
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",2024,0.2982,0.005,0.0,0.59,0.5853,0.8415,0.5809,0.8908,1.2571,1.4024,-0.6763,0.8671,0.7812,0.0588,0.2,0.6471,0.921,0.85,0.075,0.4,0.7688,0.9204,0.8812,0.075,0.3875,0.7625,0.7358,0.65,0.0437,0.1437,0.3562,1.0,0.921,0.85,0.075,0.4,0.7688,0.289,,,,,0.0,none,c326caf7fb671809e21b7c23a11d9fe7dac8965ac51fc6b6fff781d449062ba3,0ba07bb66d19f868813abcf2ebac4cf04b1bd7c8b8a18dd0d3cd3b0c7c402cf8,1.8467,0.0,1.8467,0.0182,0.0,0.0182
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",3141,0.2982,0.005,0.0,0.685,0.6846,0.9187,0.7623,0.9579,1.4516,1.4881,-0.6892,0.8205,0.7688,0.0602,0.1325,0.6243,0.8805,0.8,0.05,0.3187,0.7063,0.8807,0.8375,0.05,0.3187,0.7063,0.7699,0.6969,0.0875,0.1562,0.4125,1.0,0.8805,0.8,0.05,0.3187,0.7063,0.1918,,,,,0.0,none,ecc3fd84125a6c2226f8bcbde4901c0353dc688f7655ef617fe9e8719877a93c,383c0a10eb309452fd1eeb218dafddfd872b680734344bd971604a3141f3c9fb,1.8301,0.0,1.8301,0.0393,0.0,0.0393
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",5000,0.2982,0.005,0.0,0.755,0.7555,0.9367,0.7286,0.848,1.5172,1.4962,-0.7886,0.8869,0.7125,0.0921,0.1711,0.6648,0.9103,0.8375,0.125,0.4938,0.7063,0.9109,0.8156,0.1313,0.4938,0.7063,0.7759,0.7,0.1187,0.2812,0.4125,1.0,0.9103,0.8375,0.125,0.4938,0.7063,0.123,,,,,0.0,none,3a948e1d4d4de9843a4179105befffc9005393c82c012afbb79e45694f28d221,44ce558ce9fab5a46fc35ca7c2bcc708f40cb883fbd0df328ffaa8df8a50b46b,1.7763,0.0,1.7763,0.0076,0.0,0.0076
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",7777,0.2982,0.005,0.0,0.665,0.6547,0.8776,0.6273,0.9083,1.2669,1.1859,-0.6396,0.8795,0.8125,0.0349,0.1512,0.7335,0.8847,0.8125,0.025,0.2812,0.7063,0.8845,0.85,0.025,0.2812,0.7,0.7781,0.7063,0.025,0.1437,0.4438,1.0,0.8847,0.8125,0.025,0.2812,0.7063,0.2255,,,,,0.0,none,f7cfe8bd4e19fc77061dd1c2d62a7e62465442c1eefa97954b8f08cc7e1675b8,404de9fafbfd53add30d91d057e24ad176c61e4fe0430f9a7a5b93e30f873c39,1.8726,0.0,1.8726,0.0289,0.0,0.0289
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.05}",9999,0.2982,0.005,0.0,0.675,0.6718,0.9131,0.6571,0.9046,1.5413,1.4208,-0.8842,0.9389,0.7885,0.2676,0.4366,0.8094,0.9004,0.8269,0.1026,0.3397,0.7244,0.8998,0.8365,0.1026,0.3333,0.7244,0.7417,0.6667,0.0128,0.0256,0.4038,1.0,0.9004,0.8269,0.1026,0.3397,0.7244,0.2005,,,,,0.0,none,0e9b82805d5f3829e8593cb807a9dc6990deb8cb5cea9c6e41e59dc33d98975f,880c9a0de32706398114e7f275750ff40fbce617d32a62df19d0ed675965b533,1.8166,0.0,1.8166,0.0179,0.0,0.0179
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.1}",42,0.2982,0.005,0.0,0.64,0.6347,0.88,0.7299,1.2415,1.4977,1.6835,-0.7678,0.9063,0.8187,0.013,0.2338,0.8424,0.8971,0.8375,0.0875,0.2313,0.7562,0.8975,0.8688,0.0938,0.2313,0.7562,0.7872,0.6813,0.05,0.225,0.425,1.0,0.8971,0.8375,0.0875,0.2313,0.7562,0.2262,,,,,0.0,none,c58d2ede0517eed027eacbd194fd8adb621d94c3e1f902e8064cde368a3b0674,8c0ba68a988183d7e34c3875a9f7fde0693ddc0b5bf63f7cbaed86c7b3004a37,1.7691,0.0,1.7691,0.0246,0.0,0.0246
synthetic_low_sparse,GraphSAGE,edge_sparsification,"{""rate"": 0.1}",123,0.2982,0.005,0.0,0.585,0.5773,0.8722,0.689,0.9783,1.1996,1.2545,-0.5106,0.8748,0.775,0.0,0.0241,0.719,0.8958,0.8375,0.0,0.1812,0.7188,0.8954,0.8219,0.0,0.1812,0.7188,0.7256,0.6562,0.0063,0.1125,0.3688,1.0,0.8958,0.8375,0.0,0.1812,0.7188,0.3038,,,,,0.0,none,56e0b9068700e4b3ae87fb6719b2a5cf8f622daf67f4539ad391a3231bf878db,00201e265073577b81621c3a13661b7f9aef524b5903a9e0a5ce193d47e6d4bf,1.8254,0.0,1.8254,0.0208,0.0,0.0208
